Station,Total,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
Waterloo,10077.416739,2.3246528000000004,5.331535400000001,10.057033599999999,23.3960256,40.8377416,58.78681160000001,79.6263462,112.82413000000001,154.99006400000005,199.213008,259.03611720000004,314.3248440000001,355.50321,357.66466,347.82324000000006,308.272166,262.773914,211.780646,183.633682,159.97884400000004,149.596584,143.220038,138.73086999999998,135.741622,134.467022,127.656094,123.996697,124.194039,121.434418,117.650552,118.291288,117.953217,117.329771,112.675529,109.937181,107.713889,107.640579,104.5503122,108.04668819999999,111.1630942,114.71698020000001,113.58549940000002,120.22456820000002,134.27352720000002,143.74708120000003,152.02509120000005,175.987134,193.532898,207.05546,218.05763800000003,232.10858800000003,227.62417800000003,225.902638,212.822618,194.427642,173.53239399999995,150.03068000000002,122.714624,100.274442,87.22389040000002,73.42668640000002,69.2533224,65.07743500000001,60.92066180000001,60.03125060000001,60.9149306,61.371176600000005,63.385714,63.6740272,60.26888500000001,52.548927600000006,45.09377520000001,38.49512920000001,31.527021200000004,27.444772999999998,23.619001,17.6704116,11.1803296,7.352901599999999,3.2115048,0.9131462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wembley Park,6176.4255072000005,0.5836502600000001,0.86369326,3.5777314600000008,6.1842590600000005,9.56651086,14.968679400000005,20.689482199999997,27.99240200000001,40.52439640000001,56.049062600000006,70.10402300000001,89.69578920000002,97.7896832,94.79448020000002,83.81484499999999,74.33749780000002,56.2451552,46.415739200000004,39.9158406,39.35355379999999,37.2522738,35.21654440000001,34.6353564,35.23901160000001,36.2859282,33.82183800000001,36.736218799999996,37.263286799999996,41.1697658,41.3244936,44.8036158,47.408935799999995,49.5071618,50.5572472,52.68546840000001,56.1511112,59.0687152,62.8004152,65.9717512,72.44627159999999,73.12227879999999,83.07865600000002,97.22949400000002,117.560102,129.829456,149.76183400000005,162.042866,173.91360600000004,203.23028200000005,219.73634600000003,256.75621,276.169312,290.254024,266.86132599999996,259.021696,220.44122,183.95323,152.933726,130.5785812,106.55605520000002,93.9486452,84.54698119999998,79.39384319999998,69.12800759999999,68.05436359999999,54.59388060000001,54.431633999999995,41.360328,42.4897896,36.5199736,35.628886200000004,32.63596340000001,33.175729600000004,27.1584734,21.42743272,17.67656772,11.83744232,7.04257458,3.92178758,2.61364426,1.3328896600000002,0.66448246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Ham,20397.504347800004,54.62040320000001,127.4489832,203.7491832,350.7454972000001,474.38359199999996,625.3523339999998,748.456414,840.6486460000001,864.981092,848.8741520000002,829.142512,797.49668,791.0927620000001,724.5214620000003,725.4631360000002,675.335536,587.05422,492.059034,448.708324,382.30324,303.500606,275.120834,247.22803399999998,237.11460400000004,210.75504800000004,217.05567400000004,203.77155600000003,210.27837599999998,195.040504,195.837358,188.23114,200.88357,191.98041,195.339196,189.51756,198.58437400000003,185.714296,183.166246,180.878084,184.502284,182.779222,192.328168,200.4552,210.230302,219.52411,226.83164399999998,234.11637799999997,257.979222,254.02250000000004,253.475642,243.701568,229.15956000000003,196.76322200000004,185.13891200000003,161.45394000000005,145.842716,130.39498400000002,112.545076,91.58305859999999,86.51185260000003,75.6515072,70.37616820000001,65.44049820000001,68.84995359999999,64.2373936,63.804729,57.63935360000001,56.431856599999996,50.6461886,45.56888060000001,41.55899600000001,37.01202740000001,29.5454206,24.945033200000005,19.651236600000004,11.8682692,6.8880381999999996,4.498044,1.1165194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Hampstead,2053.463673587671,0.0,0.2739262,0.6053214600000001,1.80239434,4.113235940000001,6.945784340000001,9.680082940000002,12.504801080000002,17.156689800000002,24.474435600000003,35.12879220000001,39.0824234,42.354546,41.81747900000001,36.14237680000001,25.761622000000006,21.2223154,16.9915074,14.1435722,12.431697999999999,10.7926879,10.087379499999999,9.4878991,8.8187341,8.656169300000002,9.5260094,10.0845128,10.627733200000002,11.118706200000002,11.505620000000002,11.702665800000002,12.8454624,14.4863356,15.319683,16.175251,17.2592204,18.5513926,18.525723000000006,19.7109242,21.824174399999997,26.2797576,26.532245600000003,37.151610999999995,43.351603999999995,48.3021738,55.1998782,58.7176402,65.0686032,72.1132202,81.4531942,80.1998452,91.18383399999999,91.09245,83.67948659999999,72.72283459999998,64.6485186,51.03958420000001,34.800924200000004,30.5170726,27.040083600000006,27.078520800000003,25.666529200000006,24.674521800000004,23.280778800000004,21.408282600000003,19.3233154,17.312562399999997,16.0001654,15.140222400000003,14.7827646,12.16015694,12.65993914,11.957343140000004,11.00026954,8.836329140000002,8.39538686,5.7529046400000015,4.3632491375343205,1.72189773753432,0.8241111375343199,0.29057307753432005,9.753432e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Westminster,12716.759122499998,0.4289597000000001,1.4748489000000002,2.42286402,6.027677420000002,10.78635162,15.421365920000005,22.00216672,29.078172,33.15255320000001,39.294629,44.928824,51.318682,58.4086456,64.65306899999999,63.21632900000001,63.68454260000001,59.212934600000004,57.10894960000001,52.0380668,56.284320799999996,58.337805200000005,65.9878802,70.7742862,81.44054100000001,90.80407,106.221077,119.339722,134.46757300000002,151.977525,165.78620200000003,176.25191000000004,182.611504,184.616904,186.1239,187.110888,186.34172,192.75105,204.505274,219.599586,240.003456,264.59272799999997,282.28350400000005,314.899496,356.531112,380.1890580000001,409.367128,439.944028,473.281144,476.145238,501.904638,497.71789600000005,497.71172800000005,450.886386,420.022272,361.98079,326.7673680000001,277.092402,243.316306,210.001792,192.224286,170.472318,155.969784,150.76506,138.08816000000002,127.69008079999999,115.54587679999999,108.2243588,100.3538808,96.7147918,85.271187,76.755844,67.95755199999999,55.92037140000001,44.416809,36.916025399999995,29.86502280000001,19.46967928,12.54651188,6.41873128,3.88951288,0.65143848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willesden Green,1436.1931413299992,0.0,1.13954506,1.7487209800000003,2.8277481800000004,4.1904205,7.5760197,9.75053224,16.470028319999994,23.89596552,32.410771200000006,49.44981500000001,62.06764939999999,62.9100454,60.65774780000001,55.800521200000006,39.053407,27.645654399999998,22.883306000000005,20.653725,18.786113399999998,17.8300306,15.9208348,14.668954800000002,12.8944474,11.8783106,11.7025105,11.979330099999999,12.486193900000002,12.5323799,13.534500500000002,13.784083000000004,14.422444000000002,14.733127200000002,15.5955068,15.900160200000002,16.8634366,16.3252074,17.136771600000007,17.7831876,18.0547986,18.769844600000006,19.610705200000005,18.9559928,19.3057734,20.467826,21.4767616,23.850378,26.8908076,28.6531428,29.737007000000002,31.6381946,32.639994599999994,32.636716199999995,32.71977320000001,31.343758,29.288009400000004,25.1938446,22.4836708,18.8907456,16.493313200000006,13.4399568,12.169182200000002,10.24570714,10.017604940000002,9.572951540000002,8.836345540000002,8.66087354,8.0203296,6.456280339999998,5.20952976,4.9430043600000015,3.62519464,3.21784548,3.12569174,3.13341618,2.5132758600000003,2.219435094,1.7504104459999998,1.228908046,0.7252303859999999,0.073933106,0.017822992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baker Street,8325.4489755,0.9233876,1.6034795000000002,4.3693917,7.4117074999999994,11.573335499999999,14.996153099999999,20.567324600000003,25.947674,42.1311602,59.52913820000001,82.94176700000001,100.6204956,112.87166,105.74446940000001,97.03316540000002,77.45708219999999,62.208782799999994,50.684749200000006,48.39499179999999,46.1831888,50.20956200000001,52.3743274,54.772483400000006,55.8876582,57.3316292,57.9277482,59.232154599999994,60.869336200000006,64.8296454,66.5095934,68.44012640000001,71.607214,74.486378,74.827966,76.379786,79.052828,84.804002,90.105042,96.691082,109.183574,120.033982,130.64698800000002,148.292212,162.70910600000005,189.32138,197.885152,221.943956,227.04723399999997,241.16155,229.095346,242.797552,237.11146800000003,244.13171200000002,233.69862200000003,232.05621200000004,214.704344,194.36649,176.07332800000003,162.41269000000003,146.861598,137.54211999999998,130.39838,122.12602800000002,119.87790400000002,117.258225,115.332501,118.74719100000002,124.377499,128.42838100000003,122.4969632,121.0243992,115.73077120000002,106.3246912,95.2018952,88.17186740000002,78.3488444,63.12677040000001,42.6103764,25.680966400000006,16.104793,5.472246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bermondsey,6604.5754572000005,3.3564792000000003,8.5776638,17.053773800000002,29.0978878,43.89297000000001,58.6776686,83.424716,103.946846,134.524948,157.33366800000005,198.12168799999998,225.000796,265.29366400000004,265.11629,274.22165,252.584306,232.72777200000002,181.9609,156.38829399999997,126.375582,107.422224,86.515201,82.6316022,80.148273,77.357373,73.405389,70.31147200000001,67.7230114,65.5110982,62.46733420000001,60.23260340000001,59.24438840000001,59.60718980000002,58.45130220000002,58.07921680000001,58.895726,59.929701,59.577503799999995,61.7396468,65.60543620000001,70.57821779999999,72.9382238,82.300837,88.815446,100.67739,104.216231,115.941647,119.134556,128.59078799999997,125.936982,133.151285,129.34211900000003,130.97198799999998,118.971104,109.143294,94.32791999999999,80.08657480000002,61.6020076,51.920807,45.63104499999999,38.5467676,34.93154680000001,32.3906268,31.0934386,29.196026399999997,28.2492798,29.1166086,28.9598212,27.3309536,25.4171264,24.679958,24.4365654,23.600952000000003,20.195877399999997,18.210210400000005,14.548030800000001,8.468778599999998,4.238494600000001,3.0976196000000007,1.0550560000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bond Street,18933.242425779998,0.068595756,1.386815956,11.807283956,24.294663955999997,44.840371956000006,65.19758820000001,95.91356800000001,111.477954,138.110228,150.81880400000003,171.52324800000005,177.06499800000003,199.17981799999998,187.771696,176.96883200000005,153.329172,133.33742999999998,100.889976,90.50771,86.90164200000002,91.6258592,91.51907320000002,96.0462402,99.66756320000002,103.2976032,102.134552,108.400448,113.650866,119.747653,122.318905,128.832991,134.841901,141.894384,149.53247800000003,161.325184,175.598102,188.557174,199.16775,209.154652,228.937306,250.164196,260.72684000000004,286.893924,326.316162,361.752934,395.843582,453.6745580000001,504.418198,561.073222,583.886286,624.60425,636.52909,650.054302,616.5380279999998,585.2521200000001,535.334108,483.88247200000006,421.555392,390.63900600000005,376.12814199999997,356.35579200000006,346.98830000000015,339.72776,325.1862260000001,317.4194040000001,310.442492,314.73291,318.1155500000001,319.7574800000001,308.641796,287.659192,258.02822599999996,223.539886,190.22182400000003,153.57546100000005,129.548179,101.064681,68.229201,38.129893,24.583694,8.386586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada Water,24363.503563000006,8.5101808,21.595362800000004,51.75594080000001,105.6201368,165.6771314,230.19463599999997,318.52908199999996,427.25200400000006,525.354908,641.395294,779.540194,886.8742460000001,955.827226,945.785896,910.82447,820.3052700000002,715.2486299999999,601.6959760000002,526.4427059999999,449.673466,392.157406,345.17029,310.48199,310.528996,307.4976880000001,299.2717820000001,303.60471,305.69885000000005,297.51417599999996,286.472868,285.008934,277.209398,266.242132,257.484956,252.642512,250.64231400000003,250.984222,249.367596,253.37264,266.84924,278.26457400000004,285.55257400000005,305.98190800000003,313.912862,335.63008199999996,341.48214,365.49070400000005,379.55618799999996,417.658758,418.024422,443.269088,434.21852600000005,436.05784400000005,394.19852,368.395126,326.530898,295.543724,241.19631,211.749868,183.90448999999998,159.24611800000002,136.66874199999998,126.984432,123.79055800000002,118.25529399999999,111.13579399999999,113.761568,119.40703799999999,117.12365400000002,114.922652,111.767218,100.740689,84.1655944,68.3884194,51.069815399999996,35.57821488,21.71229388,11.23373248,3.97770748,0.6499654800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canary Wharf,38584.13205460001,10.9649082,22.1274182,34.6293476,56.6490436,83.0462892,108.47962140000001,144.0648534,190.919552,233.730236,283.259966,346.130726,434.555184,517.7538059999998,569.822586,576.99058,575.16572,507.021126,422.517012,356.273686,319.244432,278.001124,255.105,242.103806,238.37553599999998,238.35525400000003,238.69664200000003,246.24937000000003,258.624562,267.33375800000005,264.262252,265.714266,274.04474799999997,279.491398,279.62077000000005,293.571126,307.51098199999996,320.846046,330.220416,362.449694,390.788054,420.56842400000005,447.74133600000005,532.217436,611.0530660000002,732.9460820000003,863.9273019999999,1128.7089540000004,1337.40296,1579.9270800000004,1730.7497400000002,1894.57888,1858.17852,1821.59648,1664.2491200000004,1525.7148000000002,1294.72344,1122.9397680000004,900.2577279999999,750.2379720000001,613.0813420000002,529.067082,434.97947400000004,392.523448,347.30756,312.4767980000001,283.554398,273.78920400000004,255.689694,230.00285,218.699362,206.81134,182.416656,159.808872,140.463174,117.326254,94.0275994,65.15479739999999,42.1659374,30.4263234,11.9299034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canning Town,26192.281902999992,47.232976,100.705756,190.448816,288.594464,364.288078,472.63351200000005,561.964732,631.771732,646.700438,709.814666,741.9599860000002,809.880586,809.5405260000001,873.9818220000002,874.0865300000003,858.8269100000001,744.4287899999998,677.6193220000001,570.583572,480.895288,394.841298,342.31771200000003,310.153472,300.164752,285.45853999999997,274.49277000000006,292.741956,283.65870600000005,282.2007660000001,271.106652,275.73726,265.383086,271.652784,260.762558,280.546984,269.9595,276.79303400000003,261.04227599999996,296.517942,285.53456200000005,301.2739140000001,323.92644,354.875678,372.35672999999997,412.628026,448.51475000000005,459.084794,490.23411400000015,475.15560200000016,480.91665,464.45731800000016,455.700908,420.096304,409.031676,361.13389400000005,318.89902200000006,278.421976,245.82717599999998,198.469238,176.50683200000003,155.84915800000002,138.625226,122.6647,118.889305,109.0091618,104.404397,95.3871298,91.38178179999998,80.41263880000002,73.9531844,70.33071120000001,66.47826520000001,62.086351199999996,57.331187199999995,53.88362020000001,43.048688399999996,30.621779600000004,19.408431600000004,11.3094796,2.6705522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canons Park,64.58676928078019,0.034236788000000004,0.039186101,0.118419941,0.34138960100000004,0.450767681,0.541274933,0.8719313399999999,1.0281922,1.27867854,1.4022158400000002,1.7732096800000003,2.2942980800000004,2.39604778,2.21640106,2.2328582600000004,1.7575768859999998,1.125176426,0.8232100400000001,0.64436848,0.4956565940000001,0.6449443880000001,0.553460848,0.7494946140000001,0.7926680740000001,0.754238634,0.638857578,0.5839865679999999,0.5013209679999999,0.45299345399999996,0.4522835760000001,0.5188328120000001,0.5903159620000001,0.6308107820000001,0.6131370279999999,0.8064279120000001,0.977214492,1.114811512,1.12184896,1.212454168,1.117442368,0.992133368,1.6648846880000003,1.93099604,1.883310194,1.862514094,1.894538894,1.3070034540000002,0.959342694,0.948841272,1.0572332320000002,0.917396916,0.9256504759999999,1.0878424960000002,1.242646864,1.160952484,1.20407554,1.05662234,1.04156638,0.8120123960000001,0.7140776760000002,0.6890224559999999,0.4766098240000001,0.21484475341201606,0.17951874541201604,0.11175155136927002,0.09361511136927002,0.12265250736927,0.18361183795725403,0.169129629776606,0.169129629418968,0.133117651418968,0.124181337418968,0.07366713641896801,0.10148492859961597,0.121984237,0.107306341,0.066582375966352,0.05613722890119,0.028319421367801,0.007820087367801,2.1367801000000003e-08,1.6401449e-08,4.4666110000000005e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dollis Hill,1082.5260307619994,0.0,0.28618402000000004,1.5754978200000005,3.4089836200000003,5.2446436200000015,8.60032162,11.2945333,14.9204421,21.772916700000003,26.1604177,35.1213497,39.40000200000001,41.1394798,34.9249506,32.407765999999995,22.550550200000004,18.236166200000003,13.9269538,14.3434894,13.364084400000001,14.3482446,13.512363000000002,13.6126192,13.641594400000002,13.597101600000002,11.827083500000002,11.327249900000002,10.8589705,9.9858633,9.356309699999999,10.075442700000002,10.496996500000002,11.645928900000001,11.8075947,12.9151341,13.286717000000001,14.7849844,15.2733412,16.1599045,15.6408337,16.4039451,16.1049297,16.890477100000002,18.0909058,20.9434638,21.444599800000002,25.222798,25.765710199999997,26.7428534,24.773997,24.236167400000006,22.105952399999996,20.7260014,19.7231518,19.1259582,17.805715399999997,14.734079999999999,12.64732954,10.298234140000002,9.34445314,8.67045938,8.44387444,8.1014959,7.43636676,6.52881156,5.9443857200000005,5.56170378,5.42021778,4.96627232,4.41724884,4.07426928,3.15188062,2.54239204,2.1515193000000004,1.96063136,1.68184776,1.83407316,1.4583488723999998,1.0506054124,0.7243514324,0.4341069924,0.007434732400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finchley Road,6166.382620199998,0.0,0.4360009200000001,1.3853474600000002,2.30877276,5.55876636,9.46783816,15.106440040000004,24.953333500000006,38.0985202,50.551660600000005,64.4574188,74.7902,77.363628,74.8982814,70.09997340000001,60.46412539999999,49.03716180000001,42.0409122,37.21444279999999,33.69457620000001,31.303949400000004,32.83291620000001,33.7318146,35.61258400000001,35.71807180000001,38.242038,40.6297158,44.2088096,46.7774902,49.512565,51.459526200000006,55.08781679999999,57.50944020000001,58.89134080000001,61.17063520000002,64.7312196,66.959337,68.565855,71.9430044,69.58981680000001,77.49534179999999,84.98191480000001,95.4925758,115.81284579999999,131.16929199999998,145.971542,161.906304,173.427725,184.501703,202.455326,217.92388400000004,224.744756,222.757202,216.670394,213.89085800000004,194.76000200000001,177.638598,162.77274200000005,142.95261599999998,122.745732,105.744204,94.06455080000002,89.22668879999999,84.12271080000002,78.9047108,78.92967680000002,78.242514,77.78761680000002,74.78042679999999,71.733292,65.30131920000001,58.89371200000001,50.3796292,41.029568,31.503176399999997,25.066276400000003,17.53566092,11.673203880000004,7.66182308,4.97807148,1.95816228,0.38892496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Green Park,19434.336194,2.7465212,8.210591,18.630829,42.304547,65.3274322,81.939623,111.6776132,141.78018120000004,168.09027120000005,192.441916,233.078644,267.059284,302.711678,308.096418,307.58622599999995,287.34398999999996,248.47082000000003,201.13466000000003,174.32794400000003,155.630494,147.207546,145.98966399999998,140.656196,142.239868,146.68401599999999,144.17509800000005,147.62942800000005,162.618066,166.81211000000005,165.166564,164.49429000000003,169.88864400000003,174.239974,178.842668,182.050098,197.426928,205.534978,205.931012,218.203498,243.74354800000003,255.85111400000005,272.21888800000005,298.342214,344.02546,375.554934,431.143974,473.537318,525.8357840000001,567.94587,588.663586,609.678806,617.867526,612.7802,573.029952,536.0114599999999,469.98664800000006,411.443982,345.4331860000001,294.57495000000006,268.350046,245.11042200000003,232.04451000000003,222.95405800000003,222.57354000000004,219.09748400000004,218.81856600000003,222.63005000000004,238.40422599999997,241.09802600000003,247.23201200000003,239.288178,235.55937200000002,214.602194,197.507646,165.46303400000005,152.139708,117.1045706,80.8127806,47.1944706,27.8643886,6.437182599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kilburn,1675.4854703999997,0.0,0.30122526000000005,1.18114632,2.47448624,3.17912958,4.15708638,6.894289520000001,10.49464046,15.304377940000002,19.900891200000004,28.3311878,32.4694974,33.608932800000005,30.605852600000002,28.983239,22.399090200000003,17.930584200000002,13.6105476,12.5801914,11.0729394,10.4216036,9.516294,10.605603,11.343227800000001,12.152162800000001,12.9230118,13.438723000000001,14.5485484,15.136608000000004,15.606926399999999,16.312616600000002,17.6351734,18.0759338,18.3545764,18.892132399999998,19.361958200000004,19.713003,19.1777926,19.7381854,21.4021052,21.7991518,24.458696600000003,27.021263,33.0564562,37.545923200000004,39.302003799999994,49.0195098,52.12443820000001,57.733827000000005,58.4846738,67.5215758,57.165425000000006,59.4860562,51.5025934,48.47471640000001,41.0768874,38.56039060000001,32.594903,27.690037800000002,23.0274382,18.338213,17.429268399999998,14.209955000000004,13.416960800000002,11.9431222,11.6481104,12.487971400000001,12.991138800000002,12.903832200000002,12.7950732,11.84787,11.4056512,10.23146914,10.363015740000002,9.734310660000002,8.80897114,6.50576854,5.13472576,2.8928651600000004,1.90231044,0.8477561600000001,0.16562276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kingsbury,508.51671920979163,0.080856354,0.18748327400000006,0.931195274,2.4116083340000003,3.4323189939999996,3.84918456,4.379032540000001,4.34833562,4.22717316,5.7295821,6.20541946,7.30859136,7.63422988,7.73757848,5.99508942,5.561675640000002,4.88032764,4.39149824,4.5453538400000015,5.185551360000002,5.54926106,5.78444946,6.48233396,6.12023436,5.73127142,5.74588182,5.32988442,5.3237935200000015,5.5041300400000015,5.5497973200000015,5.88566616,6.3697574999999995,6.616234599999999,7.14357368,7.52172888,7.60831044,7.913595599999999,8.539265499999999,8.811858099999998,9.195861099999998,19.8906797,24.211232199999998,23.498363280000003,22.517850400000004,22.623184800000004,12.275608200000002,8.0213632,8.33248852,9.000337199999999,8.9994254,8.603261199999999,9.0207364,9.1132618,9.838746400000002,9.417373,9.62046788,8.57662782,7.4887542200000015,5.8642312200000015,5.18749762,4.3121108600000015,4.13142512,3.71797534,3.76676354,3.16896234,3.10693768,2.38508938,2.5830075600000004,1.72169366,1.87963262,1.6501816200000003,1.82105298,1.5113327660000002,1.4399542060000003,1.281798066,1.213980406,1.2041506860000002,1.19127376,1.052257221958297,0.8042694019582971,0.543860801958297,0.178544261958297,1.958297e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London Bridge,36850.90651400002,7.439993200000001,17.5484428,33.64151079999999,65.0581208,111.2030368,172.37777160000005,242.873162,316.84228800000005,396.03579800000006,465.45652200000006,545.1266740000002,645.9417060000002,728.249958,756.3484080000002,763.75584,717.0589920000001,630.231484,549.892438,486.849902,443.929156,423.02503600000006,405.75841200000013,387.06791800000013,388.694194,390.225644,393.692446,406.866736,429.635004,447.70315,451.619474,461.92363,470.29233000000005,471.32287599999995,472.66107999999997,485.9819700000001,492.90624,492.87030999999996,485.979138,494.35815199999996,520.671696,531.662808,542.102928,607.8369600000002,657.3145460000002,701.1179020000002,756.31565,856.7596699999999,897.957216,967.116036,1000.4365859999999,1038.766366,1003.943306,968.2283,886.0833119999999,795.5529919999999,706.7450719999999,621.7196240000002,542.301428,477.194676,438.039732,385.788806,363.35451,341.2557060000001,330.662946,321.859118,318.975378,313.657462,321.808802,324.22032600000006,325.82233800000006,307.7843860000001,278.79143799999997,241.762798,191.96003,141.70601000000002,110.592054,77.469782,46.398962,27.920626000000002,12.803286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neasden,925.0246186500001,0.0,0.5593804000000001,1.3419214800000003,2.78841958,4.37207484,6.43141544,9.14638704,12.12803196,15.34912346,19.8090218,26.290746400000003,32.302265600000005,34.669911000000006,34.751640800000004,31.383701,25.137205600000005,17.736156100000006,13.5751775,11.750244900000002,10.879927900000002,10.6322373,10.8795078,10.8261542,9.7412022,9.6855196,9.332859,8.61017814,8.081657799999999,8.0302334,8.344969200000001,9.074658,9.40352586,10.3223928,10.9131666,11.0290764,10.842807800000001,11.784457000000002,11.7051794,12.061624,11.9148352,12.052632400000002,12.681777199999999,13.3703352,14.095549800000002,15.892416400000002,18.766719400000003,21.558756200000005,24.3608888,28.316463400000004,28.309810200000005,29.103239800000004,26.7465226,26.1816034,21.8795916,19.9489938,15.5878719,13.7888399,9.87526464,7.81033964,6.8988483600000015,5.9898659400000005,4.5986705400000005,3.8695662000000004,3.2188970400000003,2.61303558,2.1856305000000003,1.99185378,1.89821178,1.92634622,1.9867343999999998,1.92701108,2.01612964,1.96325642,1.83968826,1.5629924919999998,1.5232196519999999,1.1837932020000002,0.8353711500000001,0.53239283,0.3729665580000001,0.126803518,0.016722728000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Greenwich,22495.730588600007,36.969283399999995,53.11360139999999,85.45514740000002,126.50485740000002,160.595598,193.27109,246.413198,291.00575200000003,323.841356,388.58059199999997,427.675924,488.62509800000004,519.201984,577.2877639999999,558.0029519999999,561.0659519999998,494.030682,448.366784,357.2406220000001,299.99093999999997,233.752472,201.149178,171.282034,165.155394,163.73541200000003,160.37407800000003,160.01133800000005,159.755,157.940062,153.92992400000003,161.349734,170.938152,176.66271400000005,178.50634399999998,187.512072,187.28254,183.41363400000003,179.45103799999995,183.5394660000001,189.571222,193.80632000000003,207.25647200000003,229.26265400000003,261.42811400000005,279.50731,312.0518120000001,328.9715460000001,360.320332,362.18430400000005,381.140262,381.946422,392.280388,359.745896,342.41532400000006,296.79938599999997,252.994998,204.937454,174.57096400000003,145.29509000000004,137.07361200000003,131.783002,125.35231499999999,125.171249,123.744557,121.99708500000001,123.03944300000002,138.49285400000002,181.88294199999999,275.48533599999996,458.01324000000005,653.9313000000002,776.7640880000001,874.7505540000002,816.551866,702.5628519999999,490.32507999999996,329.869452,164.734406,104.498994,10.240328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
