Station,Total,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
Southwark,7135.230484700001,1.20501194,2.76229354,5.38487454,11.12198614,16.351236540000002,25.621579399999998,31.385123800000002,40.389487599999995,54.89830799999999,63.56473560000001,75.26527680000002,89.70733879999999,99.634486,96.2458752,99.77632920000002,92.0229892,82.30705479999999,70.61606320000001,62.896015399999996,52.3888798,47.300948999999996,42.32369979999999,39.56572400000001,42.201144600000006,45.41256500000001,45.43330260000001,52.79433820000001,59.2841096,62.24801360000001,61.2694598,65.50363300000001,64.14045300000001,63.978153000000006,60.95390160000001,65.99725860000001,67.51523259999999,71.4792746,74.12453060000001,84.14390700000001,98.111975,107.361151,113.026283,127.181039,140.91306799999998,150.96948,164.50048999999999,187.808304,210.02937000000003,228.94151000000002,242.176906,248.36016600000002,242.06147400000003,219.52788400000003,207.24776799999998,182.652478,161.540222,143.725544,131.95490919999997,110.42060320000002,98.4499192,91.5288,85.46972500000003,85.2423378,81.4908578,83.16603980000002,85.94521,93.544731,91.935797,96.269961,97.056331,102.52105,93.7873248,92.09716879999999,74.82015619999999,61.61911619999999,41.4569382,29.9431414,16.100162599999997,12.2330212,8.0833872,3.9640952000000005,0.7799931999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. John's Wood,8318.36286832,3.5367186800000003,5.96323868,9.39257108,14.75011908,21.842241800000004,30.215606000000005,41.571744,57.9202796,76.9087016,109.7585364,141.790284,195.66129400000003,227.7548,263.355004,260.180008,256.11066400000004,215.03057,184.454436,148.26695500000002,131.816633,115.344486,108.425569,103.313125,98.110734,97.491618,95.122282,97.69158900000001,104.211403,107.438974,105.19920600000002,104.168735,103.24125380000002,101.8343618,99.8038716,100.3086276,103.3399316,103.14097679999999,102.2765708,109.060148,118.91107199999999,124.65083,133.773252,155.373986,160.72378400000005,175.57527800000003,182.292756,209.546386,206.850772,227.38014,214.10297000000003,224.070194,196.10853999999998,189.227732,157.862034,152.3379868,124.46471880000001,112.9295668,93.4045288,87.42847280000002,76.15940800000001,72.44599160000001,65.44145660000001,62.0735506,54.03045920000001,46.68144960000001,39.5639504,36.4209594,34.3007174,33.629961200000004,33.711383999999995,34.283413200000005,31.0189624,27.803692400000006,22.2287086,17.6254378,12.111161000000005,7.933970080000001,3.70680208,2.92126148,1.06369708,0.38760628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stanmore,5214.965162800002,13.8073166,19.6820892,37.9813072,67.6224912,85.38001320000002,103.44686159999999,131.756573,150.218847,177.63631700000005,207.51578899999998,239.608806,258.27506600000004,256.701282,228.68032000000002,199.35273,161.68636600000005,130.49583,105.1930006,90.82578060000002,82.19247659999999,72.76722459999998,62.955392599999996,65.162746,62.16912480000001,54.6235748,55.63878380000001,53.1590434,50.51732180000001,47.893371,45.657800400000006,44.99860540000001,44.683150399999995,44.66346,44.030572600000006,44.71214620000001,45.13787020000001,44.544123600000006,43.7151652,43.975547399999996,44.9375972,50.32066,51.701415399999995,57.7473978,65.07654699999999,76.0645602,77.3768542,93.5123088,94.8995868,102.8475828,94.6888368,93.52854,80.706924,74.53188279999999,60.96826600000001,54.958755,46.4448216,38.6921318,32.79576900000001,26.4730716,23.893998600000003,20.041825000000006,17.4469117,15.5319115,14.046830300000002,11.6347725,11.267538499999999,10.090774800000002,9.59352852,7.913079080000001,7.681908880000001,6.29100156,5.634473260000001,4.6605323200000015,4.16618122,3.07794038,2.2849907000000003,1.3118578,0.73432722,0.32298316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Swiss Cottage,7600.147848300003,4.435175800000001,7.1051106,10.650628999999999,15.539906599999998,21.530796399999996,33.4144078,45.813693,67.11926460000001,91.419193,128.86782200000002,166.63538,221.225272,247.55839200000003,271.45508600000005,267.250988,256.4995620000001,215.66222800000003,183.92193999999998,151.65607200000005,136.10171400000002,118.344782,107.71576599999999,105.141276,101.491677,93.89209780000002,87.44376779999997,85.958005,87.716289,86.949974,83.36673420000002,83.43996820000002,82.575467,78.403485,76.99731899999999,77.397518,76.01357,75.21242600000002,74.617451,77.49994500000003,81.378703,86.26398499999999,99.359301,115.28003,126.881134,143.52802200000005,161.137394,178.21659600000004,188.95623799999998,189.629996,182.22345400000003,172.16457400000004,156.93694399999998,142.417258,136.69617200000002,128.42487,118.8590168,101.4761214,86.1491134,74.1944114,64.1434998,53.722065799999996,51.1825412,50.1957486,46.778109,49.0963554,55.25267660000001,55.0674466,52.887255599999996,51.57502120000001,44.935944,36.742758,30.8453066,25.7930574,19.840765000000005,15.309895600000004,9.81794498,6.1384399000000025,3.6832366999999997,1.8858831000000005,0.7367769000000001,0.30363552000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waterloo,41752.49960800002,9.6479248,21.8255142,35.9830782,92.8795742,156.65198020000003,240.21783540000004,354.0287600000001,512.3555220000002,656.036646,816.6433400000001,1015.79372,1202.166826,1295.75316,1328.1455400000002,1301.754452,1193.737424,1003.696752,834.5386520000002,679.3781120000001,560.849866,461.320134,405.028434,371.025402,360.38013200000006,354.15272000000004,328.8756,329.886952,339.30962,341.182784,329.774862,344.947826,356.6248520000001,361.336272,359.369164,374.16967200000005,377.576442,377.42515,369.16486000000003,380.154538,396.538138,409.41237400000006,425.61994,460.25454600000006,492.93556200000006,555.2791340000001,639.3661960000002,704.554344,805.9348259999999,894.195866,975.4400939999999,997.6921679999999,1048.07404,1009.611466,976.584606,866.4771860000002,791.3511120000002,664.708786,583.304966,508.37004600000006,480.81848000000014,437.79412800000017,431.393014,430.33224600000005,418.18099200000006,403.71073400000006,408.05972,437.42952,459.71156799999994,475.21877600000005,468.033724,458.726644,405.234204,362.47786400000007,314.33182999999997,264.339536,217.565106,180.571236,119.40587340000002,73.15575340000001,45.8660034,18.4155674,2.2315973999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wembley Park,9723.788679760002,16.206462520000002,25.88880512,40.75473312,67.61593420000001,103.475773,134.60425859999998,172.24769200000003,205.37028000000004,219.25738600000003,240.52386,262.444516,280.42883,299.33858,322.6568240000001,296.11534400000005,279.127054,258.245306,218.89857200000003,174.67507319999999,162.0367072,140.06945119999997,112.1999892,109.8403512,105.416862,100.592558,100.633222,104.22606,102.201915,108.01015,105.83816999999999,106.21899599999999,108.62854499999999,109.07038200000001,108.783789,108.4168062,108.0236612,107.3615662,106.7408702,109.0440582,120.703107,134.237942,149.31851799999998,166.32837600000005,186.513384,186.867806,192.106516,194.406148,206.34864,201.306554,215.49843000000004,208.461884,197.637012,166.69055600000004,147.72824599999998,116.77902600000002,100.43172400000002,85.7926808,76.77151140000002,72.17796740000001,70.61795540000001,65.4291428,61.86561740000001,60.20925820000001,53.2940022,48.8634696,46.4971382,44.2128548,42.94017940000001,42.9081214,40.3681404,38.4873518,33.5708106,27.1130674,21.559865200000004,19.9373512,13.84298064,10.79186584,8.20502904,5.184403240000001,0.55465284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Ham,5636.914164418696,1.508159,6.360022000000002,9.776174,45.85807,76.16069399999998,86.792845,106.747235,126.900433,127.955657,153.697013,188.498563,205.05479800000003,237.33298200000004,229.336596,203.32947,187.624024,164.28195200000005,121.948009,110.903706,102.745522,85.1897172,78.5802232,78.1281882,69.8983184,60.2517624,67.64671320000001,66.9116052,72.73655720000002,74.85459300000001,80.203641,67.4412204,69.1635464,59.4400964,59.9717294,53.04577679999999,55.6738414,52.0793614,57.02610260000001,54.04772060000001,61.9884012,64.833182,72.40180400000001,68.0888058,66.2029368,59.327904,57.86166720000002,60.6277052,77.2773602,88.42195400000001,99.6644548,105.8065628,104.9408608,96.2088608,90.71441999999999,73.39266059999999,61.53568820000001,50.51397120000001,40.34613,34.5305886,37.407636,40.6283524,38.5192628,37.32301260000001,37.69943080000001,35.67941879999999,32.6539882,32.05537140000001,31.594618800000003,27.698386199999998,23.941899400000004,18.7888802,17.735047200000004,12.0997276,8.910415940000002,6.49175202,4.871491610000001,1.3946349219999998,1.15577467,0.3783101437394501,0.054826863739450005,0.027937073739450004,0.01543216173945,1.373945e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Hampstead,11596.068664699997,4.204173000000001,7.362626799999999,17.679788800000004,36.641286799999996,52.98505340000001,89.63761780000002,131.95584200000002,179.46885600000002,237.16773799999999,327.219596,412.451922,526.109304,607.4024559999999,635.214736,618.103846,559.184844,448.87753,341.846172,274.67322,213.07800000000003,173.215278,149.64167680000003,138.06060159999998,126.06158960000002,119.44357560000002,117.07288760000002,114.35872600000002,118.35928320000002,113.48643600000004,109.10326200000004,104.94524800000002,104.017776,98.28492,96.8386092,95.4416844,97.6733624,95.0622392,94.5268872,95.0822952,101.46852,101.066046,102.235828,112.27806000000001,119.190992,128.78066,146.88414600000004,164.23449,179.194774,200.358946,213.043224,215.192708,212.32980200000003,205.761802,189.78082000000003,174.97569200000004,149.78989119999997,131.84120120000003,107.6197926,86.8004842,66.39354700000001,58.4855568,50.4517372,45.36258480000001,42.178824799999994,38.2452486,37.887710799999994,36.482550399999994,36.2806308,36.480319200000004,37.1812446,34.330258799999996,33.0965908,29.8569734,24.823718799999998,20.628196100000004,17.17956596,11.482079620000002,7.55641762,4.7599842200000015,1.81731492,0.33878366000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Westminster,26661.310667900012,6.0477925400000005,15.39691754,22.21048494,34.40170294,50.33583594,87.59367040000001,109.3144974,173.59804400000004,205.87760000000003,252.706044,276.984104,372.241252,407.007918,487.363704,499.16298400000005,526.8939839999999,455.592924,400.27168,307.92365600000005,268.154442,222.047972,206.955116,193.09022,207.37348400000002,215.745908,222.45844800000003,234.85223,258.09477000000004,267.15911800000003,275.73643799999996,281.44195800000006,297.840638,302.314298,309.791898,317.5561780000001,337.19350799999995,329.66103799999996,337.777824,352.144316,374.546876,387.38365,421.081478,452.10771200000005,477.128252,519.6192000000002,552.622492,613.865548,702.5641479999998,796.9016760000002,838.6730759999999,913.2442880000001,918.960228,876.683398,806.0486300000001,763.1195160000002,642.2686920000001,558.255178,466.032888,395.935308,327.6216060000001,303.65487,277.85496400000005,264.09732600000007,258.41504399999997,244.706324,236.59332200000003,228.791802,244.55822400000002,240.09155000000004,236.56292200000004,226.28922800000004,219.56633200000005,186.4806140000001,159.64954800000004,133.76044000000002,104.8570424,72.8458584,46.32066724,27.00472924,10.46201324,5.6351948400000005,0.13421484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Willesden Green,7980.58666575,10.72202284,18.75226204,37.16869604,52.640926199999996,73.99729260000002,106.2797132,134.24533,170.84301599999995,217.26703000000003,254.02633799999998,299.69904400000013,348.4687340000001,367.848498,372.59448599999996,361.964478,339.81122799999997,293.7827240000001,248.859164,205.20193200000003,183.12841799999998,147.51045480000005,134.4025608,127.0951928,125.31319479999999,113.1034948,106.72519400000002,98.10365,94.6349628,89.4935968,84.3011448,83.97122580000001,84.5950938,82.59317300000002,80.81146899999999,82.162052,83.2337118,80.016075,77.317173,77.592259,77.22472400000002,74.5295212,74.84490500000001,77.95652700000002,81.4399482,84.0667662,84.7996962,93.37991020000001,98.6305802,102.160833,103.670363,110.388173,107.303132,101.3130312,94.03396320000002,87.96887120000002,76.7994348,65.57558,57.04892680000001,48.45206080000001,41.6240408,34.7398176,31.242410000000003,27.605398200000003,25.5873492,22.857172199999997,21.5840094,19.100250600000003,17.6859126,15.8356254,13.543327,12.1274946,10.9009498,9.1844846,7.6718426000000015,6.599061840000001,4.6521431,2.956242966,1.8850739660000004,0.941558166,0.30161632600000005,0.096925866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baker Street,17847.71654151999,3.5666356,11.613804400000001,15.0898484,32.2235704,46.895712599999996,65.12331280000001,82.708736,105.529296,120.272616,135.428796,158.136688,185.271082,212.523458,231.41890800000002,248.844926,253.225118,247.84853399999997,239.477518,230.08882400000002,230.077366,236.24173,231.353864,227.201162,227.57417,221.87752200000003,212.760212,218.29912799999997,228.31713599999998,238.788986,247.59443800000003,253.321492,257.33056,259.02815,258.227034,255.981786,259.569148,265.745422,272.09837400000004,283.5709260000001,299.722488,319.58255400000013,338.8341900000001,351.951652,376.13058,388.17508,404.209778,403.173798,424.95170800000005,415.69748799999996,429.80508800000007,415.26060600000005,429.08586800000006,409.85656000000006,404.10588800000005,370.439028,355.3316,322.35104,292.43105400000013,259.90686600000004,237.38162600000004,210.79021400000002,183.084708,164.15520600000005,149.48338999999999,139.14858600000002,131.653694,130.99908399999998,133.33803600000002,137.300356,140.09321200000002,145.29077,149.23710400000004,148.44071599999998,137.402158,124.44049800000002,102.63999079999999,79.6341142,56.263320799999995,42.8267604,30.035172600000003,26.4635442,18.061666199999998,17.851260200000006,15.1782086,15.8326388,10.136128912000002,8.670513512000001,4.7987609120000005,6.548369712,4.2726402519999995,5.873749540000001,6.227633720000001,6.582356080000001,3.1539205200000007,2.4554755800000003,0.7220537800000001
Bermondsey,4516.856699279999,3.0928153999999997,9.111032199999999,13.800070000000002,19.476670199999997,25.120715399999998,32.091201000000005,38.1307776,46.674349799999995,54.1599496,66.35773240000002,71.57600040000001,77.95755700000002,84.834027,90.672265,89.578175,94.128914,91.419136,82.846175,73.2482218,66.5530388,54.157236,44.8161158,41.27703820000001,41.5865974,38.79005040000001,39.55594120000001,41.1369314,41.94140400000001,40.441396000000005,40.69463940000001,39.99417280000001,41.639544,42.101455400000006,41.9671374,42.5151606,46.29801660000001,47.2065054,49.126309,50.907527,55.2684964,67.479055,85.51635300000002,92.8004992,102.2160992,110.3254212,105.6559352,95.0281892,102.02995,101.02788600000002,103.12684900000002,102.210495,105.4895138,96.4647138,97.7418198,89.33177679999999,88.6204998,78.94578500000001,70.9214364,61.33602239999999,56.3684024,47.3399988,43.1534088,41.94470340000001,39.1390934,37.032563399999994,35.188141400000006,34.01329140000001,33.233897400000004,31.875018800000007,30.9377342,31.166687600000003,32.86974,33.15727639999999,32.3903734,31.7101282,30.776346399999998,26.5211738,22.4032394,18.166892999999998,13.8757331,9.24349362,6.503498340000001,4.288487160000002,3.812877040000001,3.4365004000000003,2.6444172800000003,1.76081476,1.37433594,1.6201098000000005,1.2781795400000002,1.6852621400000003,2.1257398400000005,2.1479097740000004,1.5954809820000004,1.0801415820000002,0.47680858200000004
Bond Street,27048.50845324001,5.5607204,12.247189,33.948003799999995,53.104031799999994,78.73635920000001,107.6967854,140.4311108,163.82872400000005,193.08462,210.97024199999998,215.349592,237.089448,246.95832400000003,261.27624000000003,263.00275800000003,286.588318,278.74502000000007,270.32799600000004,251.980904,252.630106,241.412562,241.092078,236.86734199999998,239.852458,240.881014,240.334524,242.004606,255.450622,269.230024,277.58911800000004,286.2387,293.3682780000001,301.013088,303.54291,316.742184,331.564724,343.830648,356.9227860000001,378.692338,401.152958,429.19879,458.93040600000006,492.56273800000014,541.0253500000001,573.565732,604.505932,638.6219639999999,692.539244,701.5099720000003,725.8191400000002,735.9598460000002,748.706058,711.3283580000002,684.788398,637.8614580000002,601.0005220000003,557.08703,505.14917,467.227882,435.82075599999996,395.3839580000002,348.7968140000001,331.0603200000001,310.35022799999996,300.661942,288.2924040000001,283.416836,289.374564,287.14768399999997,276.73508799999996,271.84179800000004,281.83848400000005,269.94605800000005,244.32213200000004,222.25352000000004,204.57486799999998,161.78747399999997,124.16321599999999,120.015398,99.92488459999998,90.06502660000002,74.8512316,76.4822476,57.9792976,62.53307700000001,43.41521400000001,36.139609,21.061483000000006,29.356687,19.4348362,26.1841048,28.8001038,31.170241600000004,16.268057480000003,12.74514228,5.5862226800000006
Canada Water,13515.42659415,5.302332,15.4446286,29.189950600000003,55.347998600000004,80.77924859999999,114.02042860000002,142.67339600000003,174.95266600000005,203.901112,231.64629600000004,249.04424,278.093036,295.535044,292.513804,289.46257,286.55827400000004,262.33364800000004,233.04382400000003,206.19405,182.73978799999998,150.41747800000005,127.071902,113.24568,109.95777200000002,107.494677,108.998447,112.663461,116.88260300000002,120.13667099999999,120.20671399999999,121.40493600000002,121.418127,122.80976899999999,122.129212,123.430978,126.321396,129.704243,131.259659,133.88362000000004,141.811418,153.34283,173.40057800000002,196.850786,218.790676,245.486272,269.77641400000005,287.42075,320.1912880000001,345.74058199999996,362.70178800000014,363.86743400000006,371.065554,342.813494,327.038238,299.148958,286.154464,250.108248,231.62809600000003,205.182036,181.39889399999998,157.904952,144.698442,126.673636,112.75833000000002,106.118595,97.1277,94.247668,99.442174,101.127652,101.3001222,104.2281452,99.62931400000002,95.012404,86.45837740000002,78.8142402,61.736191399999996,48.8028267,33.7670723,25.507112900000006,19.3294097,19.2544965,20.9590496,19.282557399999998,20.150591600000002,19.7637468,17.9036112,13.628898,10.783066600000002,6.5459344,6.3591868,6.773227799999999,8.6675382,9.93050988,10.00323219,5.374099790000002,3.2300043900000004
Canary Wharf,13477.917112637198,3.1234990000000007,7.571005,19.8933676,26.566302399999998,36.15852440000001,40.7413318,53.5555858,57.9219892,66.22807239999999,72.99277939999997,83.003541,85.590911,89.594513,92.98807200000002,96.682939,96.892719,97.702209,92.115328,85.63712699999998,82.635888,77.83938,70.84414500000003,73.18487400000002,76.80358079999999,81.0383598,86.17251580000001,96.0748778,100.8046358,111.848919,113.028327,120.575143,121.12198300000001,128.210151,127.62809299999999,142.090109,147.19698300000005,160.104936,164.20410200000003,182.703532,183.388172,201.085076,211.999924,243.26597999999998,250.034122,285.92659199999997,297.12797,349.16460199999995,378.833498,434.017608,453.15335,498.289682,480.782908,472.660142,442.74576200000007,419.520078,375.793498,356.2448040000001,327.43949399999997,291.413718,262.70094600000004,240.70723399999997,207.982034,181.46518,168.518422,159.228906,149.539376,150.740384,143.99795600000004,147.00442800000005,137.15498000000002,130.71163400000003,115.446098,113.867209,99.171825,96.749111,86.152879,81.98991,75.26852500000003,64.7586876,53.575416800000006,42.6849862,34.780180400000006,20.649646800000006,19.1671294,12.8956142,14.111154199999998,10.052105000000001,8.3720106,4.513201400000001,5.1024058000000005,2.6714970800000004,3.8104597400000007,3.8271000008000007,3.8455142988000017,1.5716178988,1.1740172188
Canning Town,12834.4363173436,6.077603599999999,6.999121000000001,15.366033800000002,29.430869800000004,41.1559898,53.83223220000001,89.2631688,124.573242,166.034712,213.524012,285.529456,315.50352799999996,357.4894940000001,350.294178,355.582712,305.1066560000001,277.425974,233.16385,216.76863200000003,176.808752,163.254982,142.41900800000005,122.49483800000002,117.77851399999999,122.47408,133.970458,147.148684,167.216344,170.886432,181.545484,172.05956799999998,180.573422,169.33386199999995,176.66018,170.87414800000005,185.65459,175.112176,185.57976599999998,175.66472,194.51792,196.250418,216.26236,227.45013799999998,253.74533799999998,260.680264,265.05512000000004,277.19782200000003,286.646686,287.381488,287.373422,292.75352000000004,278.736396,252.47336,245.41552,213.292996,200.449876,180.573606,176.38843400000005,148.137762,140.80133120000005,119.1470652,108.7769632,93.3469752,91.9409912,80.89446339999998,75.6352954,69.5660704,67.47639240000001,57.213608400000005,60.956757999999994,57.18792,55.05414860000001,50.805665600000005,47.47716380000001,41.23088680000001,33.94960280000001,30.18559860000001,24.096357600000005,20.916652000000006,14.47169756,11.70409056,7.261178880000001,5.701981760000002,4.38054898,5.3797090800000005,4.75560496,4.3148332400000005,2.7706383600000004,2.24674854,2.0223555400000004,3.4756444600000003,4.08047958,4.611589240000002,4.624651641200002,3.4117289812,1.1490071812
Canons Park,3395.9346845492696,7.993921200000001,16.5298686,28.6872386,41.7688076,54.29907300000001,68.05035240000001,79.96017900000001,87.7439558,97.1578028,102.48741679999999,110.8408578,114.1277406,114.6462078,107.2373638,99.85000580000002,90.35215579999999,78.22018259999999,69.99020060000001,65.25991860000002,56.39323940000001,50.07279580000001,46.564427200000004,42.6235312,39.7542172,40.704797,38.5641096,36.650626,34.38256679999999,34.074545799999996,33.8628598,33.25640739999999,33.533891600000004,32.814426,31.301326399999997,32.398156400000005,33.1341664,32.1094522,32.740038399999996,31.946998800000006,30.376238200000003,31.89990760000001,41.89240140000001,50.698448,62.8687262,68.26629720000001,69.2790886,65.2247934,61.3223714,55.538934,54.079302,59.0329436,59.9314022,59.80243420000001,55.72582439999999,53.783020400000005,44.09249100000001,36.5994938,29.879458800000005,26.228237600000003,21.480491600000004,19.333274199999998,16.9367488,14.9154116,13.370073,11.1959182,10.0102336,9.12181276,8.569240960000002,8.105886660000001,8.56092366,7.7328068,7.87907554,7.021464539999998,6.3967657199999985,4.383418800000001,3.757029820000001,2.2059326900000005,2.10830389,1.49359815,1.68891983,1.394355162,1.583822792,1.1785037520000001,1.025055964,0.6107560085700645,0.4571859166966067,0.24915284669660676,0.3619998866966068,0.30643222869660675,0.5519177241265422,0.7467412760000001,0.8317994860000001,0.66798017988,0.5932674859689774,0.34778198596897736,0.15295843396897732
Dollis Hill,4336.8036636548,10.504020400000002,17.662260999999997,24.8678816,33.629328799999996,44.4025152,57.16207920000001,74.3761686,89.54897199999999,109.956868,122.33551800000002,137.56027,135.02379000000002,142.95646599999998,127.71913899999998,128.597827,116.47229499999999,114.13135700000001,97.725039,98.062136,85.5331928,80.92515,69.9490314,66.26164440000001,60.534003399999996,58.0192078,51.01396940000001,53.01904680000001,53.081300399999996,52.22814800000001,51.46897820000001,52.5289362,52.55504780000001,51.05141120000001,49.577644,49.6006006,49.708891799999996,49.960634399999996,51.7625612,53.47868520000001,58.3271112,58.72867020000001,59.65601620000001,60.10740540000001,61.51176480000001,59.8259138,58.83057760000001,63.6847406,66.15238860000001,70.07322579999999,68.05285140000001,72.28212860000002,66.49820460000001,66.44032460000001,59.9870926,58.315389399999994,53.906183,50.47405500000001,43.965289,40.49210100000001,35.72112040000001,29.555314199999998,26.318836600000004,22.792630600000006,19.946903400000004,17.9379758,16.872127199999998,15.957735999999999,15.5720208,14.416614000000001,13.487654999999998,12.5727622,11.5919754,9.33962548,7.80767198,7.274690380000003,6.372798300000001,4.2892112,4.118234320000001,3.89148162,2.56166562,1.7690418999999997,1.92147002,1.47270667,1.32784595,1.071102484,0.880814302,0.5764468819999999,0.723780292,0.576262852,0.6279358300000001,0.909866992,1.0917648720000002,0.8048160531999999,0.9992757532,0.8496056411999999,0.5384264611999999
Finchley Road,20507.939883110994,3.9514742,17.349770200000002,70.62140020000002,113.86803619999999,198.05000060000003,271.52128000000005,345.86534400000005,392.616206,463.79558399999996,489.53353,571.610006,605.152186,619.376314,588.226088,575.6909880000002,491.46408399999996,453.28895,403.055202,388.210514,348.42014400000005,339.6110680000001,315.835914,305.58976200000006,292.3359220000001,286.31760200000014,272.40817799999996,265.40041,265.689116,261.54708800000003,255.35163000000003,251.43503200000004,249.57345800000004,242.17525800000004,234.94794,229.56624399999998,225.71304200000003,219.17947999999998,216.08301800000004,216.06967200000003,219.96971800000003,223.478294,234.36605000000003,240.75104400000004,257.52988200000004,272.42008599999997,281.553664,284.97316000000006,298.0323620000001,320.46112200000005,356.580026,373.871026,409.14617799999996,406.31054200000005,385.182748,336.15435,311.068166,250.801754,221.93416600000003,183.479368,161.65111800000003,133.820798,118.20291600000002,104.03117879999999,97.3293508,91.7276968,102.5879028,106.5502408,120.86394200000002,129.67456520000002,141.22368920000005,149.63670520000005,179.1589712,164.44863,154.4006668,125.7216146,87.19110254,38.57331714000001,22.29423046,7.74154616,6.181624560000001,6.004290420000001,4.4635875600000015,4.51568294,5.99818544,4.27773781,3.950741656,2.995167916,2.741382316,0.42079359,0.7662534599999999,0.84629226,1.1133429,0.8616090303,0.7747008929000001,0.3670404529,0.27062600690000005
Green Park,25643.971218780007,15.8766918,31.36638300000001,48.64619400000001,75.337366,95.2553736,115.7468382,147.12543300000002,170.81267,186.03801399999998,201.089444,208.774226,209.98525800000002,218.08578799999998,222.60447799999997,224.846092,235.849354,231.43007000000003,226.035804,217.691858,212.76469200000003,207.06864400000003,204.128172,192.13591200000002,200.774062,211.64371,214.12179800000004,225.711716,246.361504,249.852062,252.00224000000003,254.629538,256.07739399999997,262.486054,266.103106,272.73840800000005,296.14175,307.799466,313.8689740000001,331.323814,359.535884,370.23095,396.448778,445.04911,461.999596,492.915206,531.4982259999998,556.036306,583.0658579999998,620.2581319999998,643.726502,644.3356100000002,664.176576,630.955652,613.4284520000001,564.2707819999998,534.6253059999999,482.541292,450.78577600000006,408.59011600000014,383.840504,355.66699200000005,326.42258800000013,307.274766,306.37285,300.993314,293.885362,293.9441020000001,302.497282,307.42537200000004,312.654304,325.16399,334.250068,327.896808,304.741954,272.666664,247.307396,205.075328,178.123528,153.813102,160.281378,129.31140200000002,135.9335,115.48994480000002,121.1374108,96.7051448,91.7133422,63.49498620000001,52.3757914,35.8375214,41.60079140000001,38.736835000000006,52.40468300000001,58.17521020000001,48.34233366000001,26.62285966,20.98734866
Kilburn,7376.023948384003,6.7657327600000015,13.331513360000002,23.605729360000005,38.39970728000001,54.57918560000001,70.53122940000002,89.82865079999999,108.7368788,127.3423948,145.4757368,171.688792,193.93236399999998,213.748202,217.57758399999997,225.22177000000002,212.78285400000001,196.07125,169.493856,157.13159199999998,136.85555200000002,121.41401000000002,109.462244,105.185886,99.581972,94.57821,93.076372,90.356278,89.413892,86.580528,85.48512200000002,84.41272800000002,85.37732199999999,83.34720200000002,81.01935300000002,78.63891100000002,77.83635699999998,75.139728,75.27150400000001,75.8289,78.5665,81.40294499999999,83.412903,86.034113,92.049474,101.748912,101.946837,116.285872,121.2223412,138.44532519999998,135.20696999999998,152.78387200000003,146.62886799999998,155.42170880000003,138.82456280000002,141.03883000000005,122.10068600000001,113.039096,95.925258,87.03716,72.98116999999999,64.00027200000001,55.515764,48.69833880000001,45.8580548,42.237016800000006,44.50884420000001,45.2744008,43.6622376,40.0178532,37.7564498,33.5900804,31.928821000000003,32.732510999999995,32.3020282,29.0915428,25.1311516,20.640379600000006,14.758935000000005,10.6110946,8.332871440000002,6.736385440000001,4.8002296200000005,5.171037620000001,3.96596592,3.98702606,2.662468996,2.345933616,1.289311516,1.352810216,1.078193296,1.7027259,1.95906478,1.658382136,1.477672176,1.3177529159999999,0.6598425760000001
