Station,Direction,Day,Total,0500-0515,0515-0530,0530-0545,0545-0600,0600-0615,0615-0630,0630-0645,0645-0700,0700-0715,0715-0730,0730-0745,0745-0800,0800-0815,0815-0830,0830-0845,0845-0900,0900-0915,0915-0930,0930-0945,0945-1000,1000-1015,1015-1030,1030-1045,1045-1100,1100-1115,1115-1130,1130-1145,1145-1200,1200-1215,1215-1230,1230-1245,1245-1300,1300-1315,1315-1330,1330-1345,1345-1400,1400-1415,1415-1430,1430-1445,1445-1500,1500-1515,1515-1530,1530-1545,1545-1600,1600-1615,1615-1630,1630-1645,1645-1700,1700-1715,1715-1730,1730-1745,1745-1800,1800-1815,1815-1830,1830-1845,1845-1900,1900-1915,1915-1930,1930-1945,1945-2000,2000-2015,2015-2030,2030-2045,2045-2100,2100-2115,2115-2130,2130-2145,2145-2200,2200-2215,2215-2230,2230-2245,2245-2300,2300-2315,2315-2330,2330-2345,2345-0000,0000-0015,0015-0030,0030-0045,0045-0100,0100-0115,0115-0130,0130-0145,0145-0200,0200-0215,0215-0230,0230-0245,0245-0300,0300-0315,0315-0330,0330-0345,0345-0400,0400-0415,0415-0430,0430-0445,0445-0500
Stratford,NB,TWT,28513.04971968208,50.048695146,140.29844303800002,200.396379814,293.398660254,515.280594874,626.1315685516,662.6791722868,709.4816663047999,758.6286306600001,630.700912462,634.0810252504001,706.0853027432,787.4306197252001,773.7125267900002,790.4307951420001,734.7269939394,619.5519019714,476.90501130340004,403.2913332334,334.2642525734,298.050285142,261.9821442074,263.33397213940003,257.0026304894,249.6731901974,242.98295448540003,252.81410608800002,258.841478128,267.087369468,261.10165496,281.92775974,288.24421468,313.54507545999996,310.79877756,324.88928626000006,317.5478352,326.11553436,299.785654736,297.830928056,299.904554636,323.686508856,341.919597546,359.40098631,401.95898136,430.25671776,451.4276133,483.61439785000005,518.69505225,562.28023398,618.0787199,654.18956602,622.5955843,630.96922224,568.7255404,490.71889442,404.53939938,376.580436494,316.569416214,289.714513134,277.06282735400004,274.905770514,252.64936492,248.68897,239.05781950000002,227.44345206000003,216.27369739120002,214.1107832312,204.35620654120004,200.4905552012,173.57999424789722,152.73784258469718,134.0621077666972,104.3219670166972,79.78203701669719,63.23253136525236,43.350314797252366,23.30473881525236,13.886152115252361,2.84729319525236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.759443200000001e-06,6.759443200000001e-06,6.759443200000001e-06
Waterloo,NB,TWT,1103.4779140179478,1.2963623240000002,3.556500304,5.342881225,8.367096165000001,10.133172625,11.378194236999999,13.412789039,14.375837656799996,16.976462532800003,20.261813442800005,23.9775632068,28.190248944799997,32.906633038,34.972595978,36.198847288,33.599073419999996,26.879304758,21.391421682,15.225625292000002,10.892662884,9.017567968000002,8.7422755208,7.9590675828,7.705507432800001,7.1015669608000005,7.0146778248,6.6597909060000005,7.243750162,7.586182992000001,8.211051736,7.901567036,8.850378484,8.453172146,8.921167120000002,8.494536638,9.229932428,9.067994405999999,10.188444144,10.1783046584,10.838760452999999,10.273954440999995,10.704681594999998,11.490717715,14.0853770974,16.3490400648,18.597547308800007,22.811672879599996,26.361564214599998,29.919902711800002,30.488995345799996,33.125449071800006,31.383950010999996,29.691475231200005,25.0791314424,25.1717018536,21.6443562186,18.737036668600002,15.685699491400005,13.2517778288,10.282547225599998,8.675136763800001,9.335684693200001,8.6143800246,10.780352919999999,10.161447263000001,11.126890086599998,9.8056338882,11.190763246,9.7181591334,9.780123109400002,8.924292468600001,9.008038454695448,7.3585162342954495,6.727555820389555,5.866268727789555,4.913017999789554,3.549602250694107,2.441259009894106,1.2003836784000002,0.463047186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wembley Park,NB,TWT,4957.318124271941,0.31238372999999997,0.66004617,1.51706517,2.95497233,4.8043767420000005,6.296531812,10.454470172,16.751145572000002,22.178140612,31.0135192,36.0402804,41.806957,45.847515200000004,47.2328698,41.4129214,39.0910712,31.4265866,23.5161256,17.578077060000002,16.623397920000002,15.65736446,16.373542139999998,17.005496739999998,19.142397279999997,20.76846482,22.51275448,24.2370336,25.496178200000003,27.7491092,28.514734700000005,29.7390179,32.411411300000005,36.0998701,38.1016769,40.9948672,45.0393652,48.7543682,52.3724956,54.9238614,58.65625599999999,69.7004076,74.52531880000001,82.22430440000001,95.70843520000001,111.87706580000003,114.77942499999999,131.2750636,151.2282658,177.6830466,200.10381420000002,233.23985820000001,247.85462619999998,257.4506894,249.60623779999997,219.43479780000004,187.57329720000004,157.8926788,126.5184748,97.6581972,89.70393868000002,77.20425108,69.74243868,65.17103928,61.08296202,58.012013280000005,51.665689,50.417530560000024,44.731478960000004,44.28871701999999,41.669512579999996,41.499510459999996,39.47332057999999,36.08012896000001,31.544989079999997,24.15867949,19.466834626,13.68341127,9.453351072388001,4.029935352388001,3.7152650423880003,1.645582506388,0.47482118238800003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Ham,NB,TWT,18859.208051363792,38.647901266000005,96.07373446599999,173.4346113664,297.0013394864,414.84653162640006,530.8233794842,626.7058010042001,690.7096782278,705.0001960278,703.0558091078,721.536131664,742.140969604,748.285521772,719.8261518380001,688.5742459660001,650.0083422260001,546.1169287060001,465.291538354,398.67026565839996,349.6221427104,276.4991949768,248.6865017168,230.40100419479998,215.16473179840003,215.62371681240003,201.507881006,201.28372829,178.262884052,188.99228234199998,162.42847636,175.3791257,162.344597985,180.77515677700003,166.44208221700003,180.647465957,166.27821171700003,181.803074288,159.039366884,169.07351131200002,158.93729274,183.29773712,172.216952886,191.844525638,208.92670470600004,228.37415840600002,221.520642766,253.67968227999998,278.80916094,275.13083202000007,276.7002857,274.4461956,254.54851070000004,220.16571016,203.44440596,174.45720506,159.336981,135.97041554,121.11975915180001,104.75797703180001,96.10939420180001,84.7809257218,71.1065344898,65.89484012400001,56.293827952,55.426791942,46.3926864508,48.05865858080001,42.74406076580001,43.843757919800005,36.4571485138,36.883463424046,29.790642229446,27.24712370916028,19.52086228716028,16.341945625160278,8.909783846114282,5.72185120271428,2.223641852,0.770760172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Westminster,NB,TWT,4700.846470856,0.306458414,0.8409411740000001,1.694298934,5.707233873999999,8.67295258,12.726620580000002,16.676306620000002,22.42069506,25.82313812,29.5776026,32.2926978,35.566756600000005,39.0946098,38.8185068,37.52638700000001,35.8809694,34.0035738,29.664279999999998,27.722678,29.607017000000006,32.1552378,33.926276200000004,38.7139966,43.763959,47.76475719999999,50.7098362,57.4828574,60.434484,63.850493400000005,63.681005,66.39217560000002,66.354472,67.3931016,66.2632132,71.808313,75.93492,78.52715400000001,81.5326718,81.84782520000002,80.8826592,79.86364,78.055135,79.3413546,91.565597,98.2177524,109.9086436,126.6374006,135.49166180000003,136.0718354,147.7322854,146.77724780000003,143.4212152,145.8467404,141.7537226,128.9256388,121.34306460000002,108.3964642,89.732093,82.55416819999999,71.5085596,59.4745328,52.7869316,50.6641006,46.316583,44.5728132,45.24603880000001,46.539883399999994,48.733629,47.401676200000004,45.425233199999994,44.3084706,41.966975000000005,37.69248180000001,34.5091266,32.912799500000006,26.8506467,18.988857900000003,11.721001699999999,6.2014441,1.3458924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baker Street,SB,TWT,10160.19650988924,1.9826123286400001,9.143098994640003,15.264147980639999,26.778935226,42.948857524,58.17123329599999,72.419747482,114.06642796400001,147.74208728,169.1505887652,234.4854770152,276.5341477492,301.7500413412,309.5679100652,329.85266822000006,299.975221232,280.02955219800003,242.820343374,221.889027582,200.1522161,185.19616771400004,169.076068942,159.06736126,152.088068852,140.767722066,126.96194154599999,125.53865508599999,125.048291312,126.867943052,122.013254354,119.43147945400001,116.165441834,113.804155734,106.81641449399999,105.99650914999998,105.552953704,107.942645944,107.28638494399999,110.48023328400001,115.29070993400003,123.88882564,127.15017754000002,135.37870354,147.65146718000003,158.20085189999998,168.07790426,180.99293852,197.14624802,207.9292072,220.77277974,219.92571134,225.86226581,217.58125751000003,205.00593559,186.35864711,172.96813207,148.18957364,129.52118854,111.54812722600003,101.073574956,89.596808442,78.19436232599999,69.576825454,66.253335214,58.23066240600001,55.499220056,53.468670196,52.251297538,48.8708647,46.581744098,43.084477822,43.277577000300006,40.7936640203,35.599209802464344,29.98213907166434,26.134436293664347,18.129318533964344,10.757903263964344,6.9882872938,4.4038050646,1.1816395826000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bond Street,SB,TWT,13559.983094099998,0.0,11.417988412,24.365718671999996,43.470400746,68.268004346,108.24776474600002,137.64042975400002,179.92793424400003,214.55981527,238.21432085,274.21529083,315.62649051,354.02246842,379.15909672,407.78401534,404.45077848000005,371.46775750000006,315.61938424,266.5831280400001,229.47599344000002,190.60431342,173.58379284,158.14171424,157.94545824000002,145.12534630000002,135.82765188,130.25104594,136.56186798000002,135.97696142,131.05474164,129.36109096,129.24394956,126.84425124000002,121.08059560000001,121.9324912,125.40670996,127.54444186,128.52262694,132.63406382,137.12230464,140.17672058000002,144.66466238000004,155.04217102,172.656382,198.61947462000003,227.30281082000005,256.9685702,303.60872456,324.17499878,345.69899926,358.17809436,368.99985728,346.77826108,328.13687020000003,293.11959024000004,261.42819216000004,226.23974798000003,187.11355068,161.06944856,143.03669404000001,123.80910182000002,101.89587392600001,94.95053368600001,92.62942372600001,89.60771050600002,86.148498266,90.47794568,93.68358196000001,92.76012040000002,90.79263984,88.49040542,95.396444968,88.89328986800001,74.757794214,65.869048394,57.090365514000005,30.57762003,17.92053999,14.402061084,6.275244164,1.258829604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada Water,SB,TWT,10711.5567346,0.0,18.5882094,36.1118778,65.1396374,84.857961,124.64976519999999,154.43733880000002,208.37421579999997,245.2916822,304.38840460000006,345.0310068000001,379.4076568,356.5656874,326.4237934000001,279.89797640000006,236.5566228,179.61614579999997,161.3502558,142.43583120000002,127.32535040000002,101.8147086,91.56501300000002,76.99327740000001,83.58420220000001,83.9503034,93.44066180000003,96.7752322,103.64629699999999,98.4630652,99.79796900000002,96.65445780000002,96.036438,91.76529060000001,92.39687960000002,89.06920640000001,91.77136660000001,89.4888286,88.3277678,87.70949700000003,96.93007560000002,101.23287520000002,117.312055,132.91900199999998,149.044396,163.6268924,192.69728800000001,219.51281440000002,248.9886614,273.1852488,298.93906979999997,297.4366834,296.30389020000007,273.4694232,251.00520720000003,217.62739340000002,197.99699820000004,160.5574448,145.9526348,127.87966340000003,115.15364920000002,100.62025360000001,99.0624698,90.4458814,90.35318880000001,86.108015,82.52455420000001,75.84442380000002,73.1967846,66.93393660000001,63.66658299999999,58.7165478,54.4268806,46.89203540000001,39.10865340000001,29.81523952,20.92047626,13.37650572,7.31225452,3.3564645200000003,1.1572578000000002,0.24708066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canning Town,SB,TWT,11565.462640302205,7.50121974,12.68188524,19.8810482,39.489882173999995,50.763097654,62.96750969399999,75.94989389400001,92.43220213400002,109.44552976,142.65285376,188.33725270000002,209.32251300000001,237.62048079999994,231.8756234,217.3032958,169.6755564,145.519996,115.72554940000002,111.8166864,104.05080940000002,124.98131099999998,134.7907834,130.9904542,132.3863162,140.45481640000003,145.5418672,166.25077120000003,191.24558680000004,202.03666900000002,212.0879466,204.94560520000002,196.9531826,189.15962259999998,190.280891,192.273005,200.2510986,201.2875056,202.89386080000003,207.10231399999998,216.11018380000002,224.2385512,251.0961082,271.59113219999995,259.2499758,262.3755028,269.7983916,272.0636054,262.74855360000004,280.9073284,273.56835839999997,266.7976852,232.1214928,222.61789500000003,202.0976372,201.76115280000005,183.1970622,177.02845860000002,157.53374132,151.33021212,116.88895672000001,111.59489552000002,97.63599172000002,92.6716962,82.2458856,76.1626855,61.2800215,60.2262853,57.08571352000001,55.19980932,58.23366036,56.10159370000001,54.65065502,52.56546220000001,48.06125756,40.645967580000004,33.3691943,25.89737242,16.75684879044,9.993829830440001,6.05095667044,2.9410320104400003,0.04334737044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finchley Road,SB,TWT,17133.023582015652,0.08496983599999999,22.466390636,62.132047086030006,108.34673308603001,207.64405014903,299.16830180503007,383.83052767503005,457.2592118850001,553.9058207450001,632.262213826,703.0516137900001,802.63376102,827.3994743600001,793.3559107600003,718.4456923000002,655.0630237200002,514.54864034,431.56761909999994,382.92624514,341.34018346000005,284.804965,271.46535608,261.34320534,247.2663827,229.46417822,228.15878692,212.21900785999998,209.02946333999998,202.12088333999998,190.79261070000004,181.42201184,180.67528848000006,173.56761541999998,164.91736934,162.40607570000006,161.95287696,156.85807128000002,152.08963554,150.62806168,154.28647392,152.13350962000004,154.95139138,158.45819748,174.79476956000002,184.4457369,197.77876713999999,207.59202572,220.47678644,237.47205324000004,263.92121578,267.96295336000003,279.18778411999995,264.9981196,233.4505401,186.55252475999998,164.24469906000002,125.91253926,106.60976429200001,85.35929519200002,72.78393167200001,57.09440583199999,47.616407592,41.98707994,37.97463966,34.57832416,32.429087620000004,31.242154480000004,30.47287374000001,30.690842740000004,29.58459612,27.480884059999998,27.852346590000007,26.47717941,23.011605590000006,17.659306685300127,13.519827347300126,7.570017857300125,2.753437397300125,0.40055749730012497,0.36962618199999997,0.27102645999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Green Park,SB,TWT,15921.029380200003,5.654718800000001,24.5446254,41.31128940000001,60.1905718,89.2671162,123.09964260000001,159.60256520000002,191.40502680000003,222.251329,247.8345552,272.5266496,292.2630078,336.2536326,354.6321234,368.74715140000006,373.93578,354.89041380000003,301.2157348,264.4665608,223.96593360000003,185.28834160000002,165.5670548,147.4080599,147.5834617,150.25776690000004,144.2252453,140.56301190000002,150.2151744,146.15249920000002,144.1602968,146.4591018,146.5643338,152.5683352,154.5893882,152.1212878,165.77556199999998,170.5452988,166.5066822,178.1539892,198.4292438,201.69353120000005,211.46930319999998,239.362617,252.33411980000002,267.055904,284.63062420000006,316.8192736000001,331.4643334,360.49465720000006,373.7318632,399.3382252,390.62616900000006,384.73495620000006,352.41073159999996,338.9060942,297.6151834,273.11722480000003,243.04348280000002,230.7723856,209.79546100000002,196.56377440000003,180.53134200000002,175.4202362,175.924298,172.7881044,171.8943204,176.26147100000003,174.3513342,168.0503352,160.2508416,152.0426468,136.08774,125.7266524,99.2043755,78.78703772,59.713483188000005,44.753040940000005,23.21832854,16.99504984,8.10721822,3.749045552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
London Bridge,SB,TWT,13699.059575400004,4.419497,14.942723999999998,32.6700926,39.8866888,65.2887508,92.62185499999998,127.5294672,170.6521326,222.3432092,256.4076952,286.430302,322.4822188,349.47353280000004,363.84922600000004,358.4441792,352.8623932,317.2366532,260.94201639999994,208.27201580000002,174.6633426,141.05930059999997,113.07799800000001,99.34245240000001,95.48109360000001,95.43294159999999,90.3867764,92.25822940000002,94.5357664,98.2371078,97.21650780000002,100.103925,101.8456456,103.64142940000002,104.39323240000002,105.79275780000002,107.49278900000002,109.36949139999999,109.35517100000001,112.92410960000002,119.33886559999999,130.14143380000002,140.65682139999998,154.61171000000002,171.01705239999998,192.16812620000002,216.60142480000002,249.12289180000002,300.1514492,339.9059712,390.24848799999995,415.907298,443.06291,425.782968,415.5509960000001,369.26020800000003,337.066958,289.604824,252.64822280000004,214.91006400000003,193.41136340000003,172.34125900000004,152.37348400000002,142.275004,131.02428079999999,125.5206464,119.62233880000001,117.3669178,121.785417,123.14201700000001,121.22273759999999,115.5132754,107.1223002,98.0935258,87.91930660000001,69.2742252,54.873191940000005,41.75933828,23.851024680000005,10.955543880000002,6.12107968,2.36789714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Waterloo,SB,TWT,7495.242755270206,0.0050204892,3.5745734692,9.141081684000001,14.0539000284,18.405285072400005,30.180596523200002,37.4747018712,41.63770102640001,45.8943269,62.6119456008,66.4548798756,75.97483828220001,87.36383508700001,100.0683599558,95.789151491,98.09888256220002,90.7127711176,77.1633618028,62.2936012934,54.828736297400006,45.550798111400006,39.0626669042,40.9406521382,40.1740132008,39.0712464768,38.7129474168,40.108066814000004,41.68801021,44.888823617999996,47.459857498,50.155820798,55.064277818,55.202356308,58.42392482,59.62139620000001,61.55269858000001,63.78031448,68.15429449999999,70.70525549999999,78.12511990000002,82.88365658000001,85.66228408,85.10674195660002,94.1318193566,101.62055835280002,126.11146955280002,146.52108535280001,175.3372289162,196.7632317562,213.74375014,214.1956993,210.3617269692,204.5693070692,191.5115630892,183.8842585092,169.42353838920002,157.59942214000003,148.36242581919998,146.54419147919998,137.80110235919997,134.67388861920003,139.88268667920002,137.45083594460002,134.6793686504,136.13531563040002,143.8563379704,154.3034835004,168.5887848798,173.42389400700003,170.631762647,160.51891709699999,146.45077851500002,116.652597915,100.53297883304087,85.32511788304087,72.70926030904087,52.51487306104087,41.68933579704087,24.959298566,13.993946995999998,3.9641388800000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wembley Park,SB,TWT,2055.5072665994003,0.19613314,1.4981859499999999,5.286553978,9.845942625,13.309167834999998,16.996388615,21.772963765000004,27.496917436999997,30.811633210000004,38.2879696,40.9212053142,44.3253961142,46.21307112640001,52.738080806400006,46.663122706399996,47.31078699220001,42.0702601722,35.197947760000005,24.434191323999997,24.807309304,21.267170132,19.935547152,19.325392792000002,18.3628207606,16.9786718786,16.597873118000003,16.998772828000003,17.323381638,19.6274469534,19.7873936274,20.087598902000003,20.114030202,20.587439975999995,20.445200376,20.352820465999997,21.073382506000005,23.014914647999998,24.152613328000005,23.92538168,25.939975028000006,34.605055732000004,37.46406168,39.947847876000004,42.210631176,50.522491366000004,48.33362916,48.974616700000006,56.5614231,62.8509803,62.6640172,64.381165,64.67955040000001,57.0947102,50.43328860000001,40.471198886,32.42717676600001,28.240081265999997,23.768532725999997,21.617681706,20.71902762,19.82192874,18.31287716,17.8328141,16.24713514,15.460039140000003,14.62269212,13.60427352,13.34412638,13.179046759999999,12.05677708,10.6832579,9.21707112,6.27513961,4.170895924,3.0138350144799997,1.77600918248,0.8788506424799999,0.69354129248,0.20109597848000005,0.067636568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Ham,SB,TWT,4128.113958267176,3.4440440999999997,5.1927544888,7.7406247788,30.5166235316,55.67117861062861,60.576619170628604,78.54444257482861,86.64754718482861,99.95573156922862,107.31488172620001,131.88855241020002,144.80292742800003,171.97316346400004,156.2423979268,141.23542214290003,132.81109919384,115.45936112304001,90.90078254304004,79.26165518304,77.44951733094,64.59567323600001,57.38989331600001,54.890077648,50.681070948,52.68947109200001,49.282812664800005,56.5750530364,52.2728624284,62.66928090960001,50.852601433600015,53.949865720800005,42.2223598892,47.7416085472,36.75484272519999,42.022812775800006,35.384687295800006,42.5373352224,37.2905314064,46.7101809632,44.873455958600005,54.46569551860001,52.752130196,56.017374008,47.52876872520001,47.8866189112,42.873387471200004,50.9378419712,63.248714411200005,73.187314848,80.422621108,88.023160278,86.780640456,77.277128856,69.08436598600001,54.482789982,43.461692292,31.715667063,24.3608935483912,23.644634551191203,25.3336046291912,28.502273613676,26.598361236864882,27.675005320673677,25.13058057107368,26.892729487073684,21.611366564588877,23.846839781400003,18.8536097582,18.329950624999995,12.577772245000002,12.861604663000001,9.355449984,8.184607872800001,5.8100336608,5.461889264136563,1.9710571337365634,1.0101853683018094,0.6507953975018094,0.2178944495018093,0.045282876165246004,0.021735846565246,0.004084038000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Westminster,SB,TWT,18476.155250559998,5.8248203720000005,11.527129012,16.922523392000002,33.287399972,48.609373332,83.37421726000002,109.35004654,161.78103324000006,204.81283506,235.11254742,277.71210995999996,355.89856364,408.94032686,441.72144579999997,476.19845688000015,466.6889047000001,414.37882498000005,336.46711528,275.60968354000005,222.98286534000002,185.61434314000005,156.99979266000005,150.50414066,153.60489586,157.53921086,157.77551200000005,164.76554160000003,176.3985958,177.28442340000004,178.02335520000005,179.90013040000002,185.07164700000004,184.74900860000002,187.6612366,193.0181808,200.8379334,199.47407700000002,207.9177064,217.5305892,234.277923,247.0367096,262.4917368,278.4225324,300.2931272000001,314.97907739999994,338.96749020000004,372.77421979999997,428.9127811999999,471.34760040000015,507.3832554,549.038571,565.4901936000001,546.8540104,526.2880212,493.78117420000007,428.80902780000014,374.8757716000001,310.2270516,254.71922359999996,216.16780200000002,189.7777478,167.74473720000003,160.7311396,157.33628499999998,149.54817660000003,145.532619,147.4702442,161.35827419999998,161.5954288,162.4088061,159.8884713,153.13085510000002,132.2577071,118.03118959999999,96.77153750000002,77.16945558,54.27403146,33.27346546,14.59402696,6.483859760000001,1.76934868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baker Street,NB,FRI,5907.66103223,0.612453594,1.332719496,3.8185327200000003,6.856698434,11.388494702,14.572009808,20.246911766,25.937680062000002,37.076677768,48.239324700000004,64.13431288000001,74.34859502,82.07981444,75.54792972,68.87699728000001,57.060700094,47.836998674,39.890307954,40.506183354,41.509126994,42.793507908,42.650523848000006,42.190550988,41.408673288,39.923747188,39.089976379999996,40.86480614,42.86458358,44.934615580000006,46.3162684,47.77315066,50.07329758,51.62734658000001,53.04640238,55.84530152000001,59.03942106,62.60732906,66.64119106000001,79.11553445999999,84.97292184,93.14946972000001,101.43062902,113.93523312,117.73484651999999,133.38418228,141.43223432000002,148.28637822,144.37418932,148.31926532,139.42206732,138.29938748,135.75663548,144.08543007999998,137.60273703000001,138.88396493000002,131.00142805000002,124.31935312200001,108.88719502200001,103.48640987200001,95.379508792,91.08590971200002,84.00588336000001,81.45440766000002,77.28240818000002,74.38237167999999,74.47125636000001,80.29842492000002,88.3205956,93.61994284,96.48043450000002,95.18168676,97.03993376000003,94.13635984,90.70080568,82.69477604000001,77.31648106,66.17007618,51.28878842000001,34.29307602,23.832718280000005,14.5188206,4.263710800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bond Street,NB,FRI,11597.66286945123,0.0,5.32340288,13.22645242,26.361389420000002,41.46852210000001,64.36386230000001,83.98676902,104.15683488000002,119.75435488000001,132.4782326,137.9622602,143.08348080000002,145.8469106,143.21887120000002,132.0996178,121.9838932,107.8505738,90.75443600000001,79.13963030000001,77.3254857,74.6833485,73.0452917,73.2602817,74.6541776,75.55086088000002,74.14472547999999,73.91498868000001,76.20581728,76.49394534000001,78.03840566,81.02631586000001,85.92750186000002,88.42381236,92.39596750000001,96.73082110000001,103.12000649999999,107.6305897,114.58200940000002,122.6497058,137.45759160000003,149.26716000000002,160.4858232,182.83009840000003,198.0060042,216.15812439999996,237.10315,264.3921666,285.91382380000005,296.69957700000003,307.1323446,306.2937086,307.0587178,288.29688880000003,281.86399480000006,261.103003,246.23290700000004,219.56833060000008,206.64772,191.51299074,179.98338214000006,171.93908181999998,166.10991842,158.29803802,158.18277888,158.26874008000001,158.73641,164.55905946000001,176.02852856,183.75146400000003,180.256788,171.73485912,161.00419366,148.6113827,130.6048858,118.32579356799998,104.748971968,91.18513132800001,69.93615888800001,64.16033660800001,55.09218914000001,57.83032858,51.186527420000004,53.29793204000001,43.723382259999994,46.92480515999999,34.18283759,29.04135979,19.16380909,21.065233689999996,14.20694245,19.147363432,21.692850833999998,24.6610538072,15.91937770001,11.55641774001,5.65687756801
Canada Water,NB,FRI,15147.9136431024,0.0,10.8716792,26.979531599999994,53.04389120000001,82.5580912,125.7580624,166.5419522,212.868862,257.9203408,296.80445800000007,334.80535960000003,361.7557696000001,368.7029454000001,359.46632600000004,358.6235078000001,335.3883856,309.2892236,289.21354840000004,268.91157640000006,237.45240479999998,213.9316742,195.4943076,187.8079424,185.640334,185.70632460000002,188.40970460000003,192.26364919999995,187.7990684,186.8901962,185.93180420000002,187.2863978,190.9403062,192.4851108,190.3840432,189.2651544,186.23290360000001,180.299991,176.494887,184.1727396,195.8777698,211.60098899999997,226.15360479999998,244.2547486,248.7255992,261.58757860000003,262.6800176,274.48278700000003,286.0135798,309.79477180000004,312.213157,330.037004,330.0788172,330.1991712,312.9521642,304.4752282,275.74486279999996,249.31293960000002,214.03063860000003,183.7069056,152.6541982,132.1704292,114.33818880000001,103.10871420000001,95.92159939999999,90.71822680000002,84.8473684,86.1942212,88.63466220000001,89.43744559999999,90.28496140000001,92.9471718,90.640415,84.8644172,74.15078140000003,63.85966280000001,47.912309300000004,32.993684359999996,19.884084460000004,12.804991888,7.493875294000002,7.7222792139999985,7.576682073999999,7.793881626,8.790648982,7.964004215999999,6.643960395999999,4.930537388,4.679579004,4.30944155,4.524764726800001,4.4158262388,5.0534276028,3.8362074694,2.6594960194,1.6881210026,1.1485872905999999
Canning Town,NB,FRI,16379.718268760003,15.18541116,45.77502396,89.01992136,116.24683856,167.86589088,217.79246340000003,250.568057,256.89133260000006,286.5594264,298.20715759999996,313.49411399999997,311.6097214,332.07057640000005,340.18946780000005,336.8622524,310.34606560000003,290.0629058,266.68984558,245.03578478,219.64533037999996,207.21613878,202.92634538000001,192.76758900000004,184.53625746000003,188.62281526,189.01136506000003,198.49585646,203.63231018000005,214.67493652,212.61356412,223.31254192000003,217.50479212,222.16271420000004,217.50015646,228.15706426000003,221.81888226,231.29987266000003,231.72651146000004,255.41690040000003,268.06423159999997,285.73218280000003,297.5051472,328.00832720000005,324.08727500000003,335.644952,344.75012240000007,360.53675599999997,345.4745232,352.62718800000005,343.62735971999996,342.12786152,313.4440993200001,309.82947552,291.78628792000006,277.762924,245.89797934,231.45846454000002,207.16540493999997,186.11223074,157.22382034,145.2676664,131.35590494000002,117.66642728000002,104.41842686000001,100.95804378,93.20200392000001,88.91886198,82.92856618000002,81.71969692,74.64342406,71.50810946,67.99526506000001,65.44758152,59.265377580000006,53.15321822,46.35733512,36.7548185,25.324044108000002,16.628899328000003,9.445617228,3.7849075880000003,0.593258408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
